t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
83,0.7500000000000002,0.3,0.5833333333333329,0.48189440982669873,0.23333333333333334,0.42295258468165065,0.5816666666666664,0.47670454394962736,0.5316666666666663,0.4550610459658743
84,0.7833333333333335,0.2494438257849295,0.4499999999999997,0.49999999999999994,0.36666666666666664,0.48189440982669857,0.45666666666666644,0.48144458548091384,0.6249999999999999,0.4287093032191705
85,0.7166666666666668,0.33993463423951903,0.5833333333333331,0.4818944098266985,0.36666666666666664,0.48189440982669857,0.6166666666666666,0.4572259349113471,0.6749999999999997,0.4114506855829343
86,0.7833333333333335,0.2494438257849294,0.3833333333333331,0.4955356249106169,0.3,0.45825756949558394,0.5899999999999999,0.4422292015082977,0.5933333333333334,0.44716390233957337
87,0.6833333333333335,0.3726779962499649,0.5166666666666664,0.49553562491061676,0.5,0.5,0.5583333333333331,0.44871730769184986,0.65,0.3964425136973414
88,0.7500000000000002,0.30000000000000004,0.5499999999999996,0.48989794855663554,0.3333333333333333,0.4714045207910317,0.5449999999999999,0.4752806188628636,0.5833333333333333,0.4351883372620283
89,0.7500000000000001,0.2999999999999999,0.483333333333333,0.4988876515698589,0.36666666666666664,0.48189440982669857,0.6283333333333334,0.4259662219263662,0.6699999999999999,0.38807215823864505
90,0.7500000000000002,0.2999999999999999,0.7166666666666663,0.4229525846816507,0.4,0.48989794855663577,0.6216666666666666,0.43275923508985414,0.6300000000000001,0.4210304818735417
91,0.7500000000000002,0.29999999999999993,0.5166666666666663,0.4955356249106168,0.26666666666666666,0.44221663871405326,0.5583333333333331,0.45608539648720275,0.8133333333333334,0.22837590843947525
92,0.6166666666666668,0.42295258468165076,0.5499999999999997,0.48989794855663554,0.36666666666666664,0.48189440982669857,0.4283333333333333,0.49323478745477356,0.6749999999999999,0.40676569832439574
93,0.6833333333333333,0.3726779962499649,0.6499999999999997,0.4582575694955839,0.23333333333333334,0.4229525846816506,0.5366666666666666,0.46564173161586603,0.69,0.36363901514184827
94,0.5499999999999999,0.45825756949558394,0.5833333333333331,0.4818944098266985,0.4,0.48989794855663577,0.5233333333333331,0.4804049217991931,0.5733333333333331,0.43276886312313284
95,0.7500000000000001,0.2999999999999999,0.7499999999999996,0.4,0.4,0.4898979485566357,0.5866666666666664,0.439305006674052,0.5866666666666664,0.4181174741890396
96,0.7500000000000001,0.2999999999999999,0.5833333333333331,0.4818944098266985,0.23333333333333334,0.4229525846816506,0.5966666666666665,0.4499876541516321,0.6549999999999999,0.39986456040347806
97,0.6833333333333335,0.3726779962499649,0.5833333333333331,0.4818944098266985,0.3,0.45825756949558394,0.4999999999999998,0.4881939505292271,0.6549999999999999,0.395042191839471
98,0.6166666666666666,0.4229525846816505,0.3833333333333331,0.495535624910617,0.3333333333333333,0.4714045207910316,0.4616666666666666,0.4828186915280817,0.6233333333333332,0.4279278236130741
99,0.7166666666666669,0.339934634239519,0.6499999999999996,0.4582575694955839,0.3333333333333333,0.4714045207910316,0.5416666666666664,0.46207563113508693,0.7016666666666665,0.3749407360577876
100,0.6833333333333335,0.3726779962499649,0.5833333333333329,0.4818944098266987,0.36666666666666664,0.4818944098266985,0.6866666666666668,0.43145747827051917,0.7216666666666668,0.366443113669169
101,0.7500000000000001,0.2999999999999999,0.6166666666666664,0.4714045207910317,0.3,0.4582575694955839,0.59,0.44222920150829775,0.5666666666666664,0.4566788319547508
102,0.7500000000000002,0.2999999999999999,0.5166666666666663,0.49553562491061687,0.4,0.4898979485566357,0.6283333333333332,0.4364025919059398,0.6249999999999999,0.4253919761036089
103,0.7500000000000002,0.29999999999999993,0.35,0.4898979485566357,0.16666666666666666,0.3726779962499649,0.4266666666666665,0.4918897798852458,0.5433333333333331,0.4567518168789503
104,0.7833333333333335,0.24944382578492943,0.5166666666666664,0.49553562491061676,0.3,0.45825756949558394,0.3933333333333332,0.4944244690097321,0.7166666666666667,0.35970667062050565
105,0.6833333333333335,0.3726779962499649,0.41666666666666663,0.49888765156985887,0.5333333333333333,0.4988876515698589,0.5033333333333333,0.4593352685010034,0.6449999999999998,0.4182005101224371
106,0.6166666666666666,0.42295258468165065,0.5166666666666663,0.49553562491061687,0.43333333333333335,0.49553562491061676,0.4816666666666665,0.46160649427359185,0.5216666666666664,0.4547313003912921
107,0.7500000000000002,0.29999999999999993,0.5166666666666663,0.4955356249106168,0.4,0.48989794855663577,0.5716666666666667,0.45381408332292006,0.6216666666666666,0.42321848835901404
108,0.7166666666666668,0.33993463423951914,0.6499999999999997,0.4582575694955839,0.3333333333333333,0.4714045207910317,0.4716666666666665,0.4744616832673519,0.6349999999999999,0.4072570850621672
109,0.8166666666666669,0.17950549357115006,0.5833333333333329,0.48189440982669873,0.3,0.45825756949558394,0.6683333333333332,0.42219334696584476,0.7083333333333335,0.3603432006049542
110,0.8166666666666669,0.17950549357115006,0.5166666666666664,0.49553562491061676,0.3333333333333333,0.4714045207910317,0.3733333333333332,0.49425589413672033,0.6866666666666666,0.38404282168644793
111,0.6833333333333336,0.3726779962499649,0.5499999999999997,0.4898979485566356,0.26666666666666666,0.44221663871405326,0.5316666666666665,0.464485976346135,0.5849999999999997,0.4511374513382811
112,0.6500000000000001,0.40000000000000013,0.6499999999999997,0.45825756949558394,0.4,0.4898979485566357,0.45833333333333315,0.46870092335684127,0.6599999999999999,0.40257504476391326
113,0.65,0.4,0.6166666666666664,0.4714045207910317,0.13333333333333333,0.33993463423951903,0.5083333333333332,0.4699438500738383,0.5299999999999997,0.4648655719667784
114,0.6166666666666668,0.42295258468165076,0.5499999999999996,0.48989794855663554,0.16666666666666666,0.3726779962499649,0.5233333333333331,0.4543738059742831,0.4583333333333331,0.47012114278012307
115,0.7833333333333335,0.2494438257849294,0.6166666666666664,0.47140452079103173,0.26666666666666666,0.44221663871405315,0.4166666666666666,0.46856755708814873,0.6549999999999999,0.419593056822123
116,0.6833333333333335,0.3726779962499649,0.44999999999999984,0.49999999999999994,0.36666666666666664,0.48189440982669857,0.4666666666666665,0.5005552472560402,0.7583333333333333,0.3106668454935109
117,0.7166666666666669,0.33993463423951903,0.483333333333333,0.4988876515698589,0.36666666666666664,0.48189440982669857,0.5333333333333332,0.44465967010987434,0.7249999999999999,0.350891721190455
118,0.7166666666666669,0.33993463423951903,0.5499999999999997,0.48989794855663554,0.5,0.5,0.4249999999999998,0.4816205283553986,0.6516666666666667,0.4136188529982108
119,0.7166666666666668,0.3399346342395191,0.5166666666666663,0.49553562491061687,0.16666666666666666,0.3726779962499649,0.41833333333333317,0.4659190439932194,0.7133333333333333,0.3626139667592642
120,0.6500000000000001,0.4000000000000001,0.4499999999999996,0.5,0.5,0.5,0.635,0.46009962689255324,0.7283333333333333,0.3422190656420079
121,0.5166666666666664,0.4714045207910318,0.5833333333333331,0.48189440982669846,0.23333333333333334,0.42295258468165065,0.7133333333333333,0.3768141304262472,0.6149999999999999,0.44574843428403277
122,0.6833333333333335,0.3726779962499649,0.5166666666666664,0.49553562491061676,0.16666666666666666,0.3726779962499649,0.5166666666666665,0.46392049127218155,0.6816666666666668,0.393802686069503
123,0.65,0.4000000000000001,0.5499999999999997,0.48989794855663554,0.26666666666666666,0.4422166387140533,0.4016666666666664,0.4728430559451577,0.6866666666666666,0.3883583682917392
124,0.7166666666666669,0.339934634239519,0.4499999999999999,0.49999999999999994,0.26666666666666666,0.44221663871405326,0.5883333333333333,0.4587452694276228,0.7033333333333335,0.35259356520251794
125,0.6833333333333335,0.3726779962499649,0.41666666666666635,0.49888765156985876,0.4,0.48989794855663577,0.43166666666666653,0.47178443759364896,0.5916666666666666,0.42993862611100925
126,0.7500000000000002,0.3,0.5833333333333329,0.48189440982669873,0.43333333333333335,0.49553562491061676,0.5416666666666665,0.46261635173098764,0.7116666666666667,0.3614054356106018
127,0.7500000000000002,0.2999999999999999,0.44999999999999957,0.5,0.23333333333333334,0.42295258468165065,0.5849999999999999,0.46118506769697853,0.6499999999999999,0.4209117088733297
128,0.7833333333333335,0.24944382578492943,0.4499999999999997,0.49999999999999994,0.2,0.4,0.4299999999999999,0.4877841052487599,0.685,0.40458826807838427
129,0.7500000000000002,0.2999999999999999,0.4166666666666666,0.4988876515698589,0.4666666666666667,0.498887651569859,0.4266666666666666,0.47359147890232234,0.8050000000000002,0.24574716003784589
130,0.7166666666666669,0.33993463423951903,0.6166666666666664,0.4714045207910317,0.2,0.4,0.5299999999999998,0.4740956302969546,0.7183333333333334,0.3648020772358013
131,0.65,0.4,0.6499999999999997,0.45825756949558394,0.3,0.45825756949558394,0.5883333333333332,0.4407726801374554,0.6266666666666665,0.4300645946314989
132,0.65,0.4000000000000001,0.44999999999999957,0.5,0.36666666666666664,0.48189440982669857,0.6183333333333333,0.43387466188085033,0.7916666666666666,0.2796078603250551
